Script started on 2025-04-06 13:00:32+00:00 [TERM="xterm" TTY="/dev/pts/4" COLUMNS="104" LINES="53"]
 PyTorch version: 2.6.0+cu126
 CUDA version 	: 12.6
 GPU cuda:(0) 	: NVIDIA A100-PCIE-40GB 
 --------------------------------------------------
 [Benchmark] Attention unified benchmark for Longformer_Mask
 bs:1 | h_num:12 | seq:128  |  FlashAttn2  : 0.087 ms / iter
 bs:16 | h_num:12 | seq:128  |  ByteTrans   : 0.061 ms / iter
 bs:16 | h_num:12 | seq:128  |  Our Kernel  : 0.035 ms / iter

 bs:16 | h_num:12 | seq:256  |  FlashAttn2  : 0.095 ms / iter
 bs:16 | h_num:12 | seq:256  |  Torch Naive : 0.230 ms / iter
 bs:16 | h_num:12 | seq:256  |   FlexAttn   : 0.089 ms / iter
 bs:16 | h_num:12 | seq:256  |  ByteTrans   : 0.138 ms / iter
 bs:16 | h_num:12 | seq:256  |  Our Kernel  : 0.083 ms / iter

 bs:16 | h_num:12 | seq:512  |  FlashAttn2  : 0.132 ms / iter
 bs:16 | h_num:12 | seq:512  |  Torch Naive : 0.846 ms / iter
 bs:16 | h_num:12 | seq:512  |   FlexAttn   : 0.212 ms / iter
 bs:16 | h_num:12 | seq:512  |  ByteTrans   : 1.569 ms / iter
 bs:16 | h_num:12 | seq:512  |  Our Kernel  : 0.129 ms / iter

 bs:16 | h_num:12 | seq:1024  |  FlashAttn2  : 0.386 ms / iter
 bs:16 | h_num:12 | seq:1024  |  Torch Naive : 3.468 ms / iter
 bs:16 | h_num:12 | seq:1024  |   FlexAttn   : 0.343 ms / iter
 bs:16 | h_num:12 | seq:1024  |  ByteTrans   : 3.244 ms / iter
 bs:16 | h_num:12 | seq:1024  |  Our Kernel  : 0.325 ms / iter

 bs:16 | h_num:12 | seq:2048  |  FlashAttn2  : 2.007 ms / iter
 bs:16 | h_num:12 | seq:2048  |  Torch Naive : 18.504 ms / iter
 bs:16 | h_num:12 | seq:2048  |   FlexAttn   : 1.044 ms / iter
 bs:16 | h_num:12 | seq:2048  |  Our Kernel  : 0.878 ms / iter

 bs:16 | h_num:12 | seq:4096  |  FlashAttn2  : 6.675 ms / iter
 bs:16 | h_num:12 | seq:4096  |  Torch Naive : 64.057 ms / iter
 bs:16 | h_num:12 | seq:4096  |   FlexAttn   : 3.851 ms / iter
 bs:16 | h_num:12 | seq:4096  |  Our Kernel  : 2.646 ms / iter


Script done on 2025-04-06 13:01:40+00:00 [COMMAND_EXIT_CODE="0"]
