Script started on 2025-04-06 13:02:58+00:00 [TERM="xterm" TTY="/dev/pts/4" COLUMNS="104" LINES="53"]
 PyTorch version: 2.6.0+cu126
 CUDA version 	: 12.6
 GPU cuda:(0) 	: NVIDIA A100-PCIE-40GB 
 --------------------------------------------------
 [Benchmark] Attention unified benchmark for Dilated_Mask
 bs:1 | h_num:12 | seq:128  |  FlashAttn2  : 0.087 ms / iter
 bs:16 | h_num:12 | seq:1024  |   FlexAttn   : 0.373 ms / iter
 bs:16 | h_num:12 | seq:1024  |  ByteTrans   : 3.979 ms / iter
 bs:16 | h_num:12 | seq:1024  |  Our Kernel  : 0.368 ms / iter

 bs:16 | h_num:12 | seq:2048  |  FlashAttn2  : 2.273 ms / iter
 bs:16 | h_num:12 | seq:2048  |  Torch Naive : 18.449 ms / iter
 bs:16 | h_num:12 | seq:2048  |   FlexAttn   : 0.907 ms / iter
 bs:16 | h_num:12 | seq:2048  |  Our Kernel  : 0.765 ms / iter

 bs:16 | h_num:12 | seq:4096  |  FlashAttn2  : 6.573 ms / iter
 bs:16 | h_num:12 | seq:4096  |  Torch Naive : 77.740 ms / iter
 bs:16 | h_num:12 | seq:4096  |   FlexAttn   : 4.150 ms / iter
 bs:16 | h_num:12 | seq:4096  |  Our Kernel  : 1.737 ms / iter


Script done on 2025-04-06 13:06:00+00:00 [COMMAND_EXIT_CODE="0"]
